job_id,title,extracted_skills,skill_count,cluster_id
8064,Aya Locums,,0,3
8065,Aya Locums,,0,3
8066,Holiday Stationstores,,0,0
8067,Aya Locums,,0,3
8068,Aya Locums,,0,3
8071,VCA Animal Hospitals,,0,0
8072,University of Rhode Island,,0,0
8074,Health Carousel Nursing & Allied Health,,0,0
8075,Health Carousel Nursing & Allied Health,,0,0
8076,Health Carousel Nursing & Allied Health,,0,0
8079,ICON Strategic Solutions,,0,0
8080,Adventist HealthCare,,0,0
8082,Long Island Community Hospital,,0,0
8083,Health Carousel Nursing & Allied Health,,0,0
8085,Aya Locums,,0,3
8087,Aya Locums,,0,3
8089,Aya Locums,,0,3
8093,MultiCare Health System,,0,0
8094,Mondelēz International,,0,0
8096,Mondelēz International,,0,0
8097,Aya Locums,,0,3
8101,Spectrum,,0,0
8105,One Medical,,0,0
8106,Aya Locums,,0,3
8108,Mondelēz International,,0,0
8112,Eddie Bauer,,0,0
8115,Spectrum,,0,0
8116,Spectrum,,0,0
8119,Mondelēz International,,0,0
8121,Virginia Mason Franciscan Health,,0,0
8132,Energy Jobline,,0,0
8136,Energy Jobline,,0,0
8137,Energy Jobline,,0,0
8143,The Container Store,,0,0
8145,FirstChoice Hiring,,0,0
8146,Spectrum,,0,0
8147,Aya Locums,,0,3
8150,Spectrum,,0,0
8151,Spectrum,,0,0
8152,Spectrum Enterprise,,0,0
8154,Spectrum,,0,0
8158,Spectrum,,0,0
8159,Spectrum,,0,0
8160,One Medical,,0,0
8161,Aya Locums,,0,3
8162,Mondelēz International,,0,0
8163,Aya Locums,,0,3
8164,Aya Locums,,0,3
8168,University of South Florida,,0,0
8173,Intermountain Health,,0,0
8177,Stars Behavioral Health Group,,0,0
8188,Energy Jobline,,0,0
8192,Spectrum,,0,0
8193,Spectrum,,0,0
8196,Aya Locums,,0,3
8200,Mondelēz International,,0,0
8201,Mondelēz International,,0,0
8203,Aya Locums,,0,3
8204,Aya Locums,,0,3
8217,Intertek,,0,0
8218,Spectrum,,0,0
8219,Spectrum,,0,0
8221,Spectrum Community Solutions,,0,0
8222,Spectrum Community Solutions,,0,0
8223,Aya Locums,,0,3
8225,Mondelēz International,,0,0
8226,MultiCare Health System,,0,0
8229,Intermountain Health,,0,0
8233,GE HealthCare,,0,0
8234,Energy Jobline,,0,0
8236,Energy Jobline,,0,0
8239,Energy Jobline,,0,0
8240,Energy Jobline,,0,0
8242,Energy Jobline,,0,0
8249,Energy Jobline,,0,0
8250,Con Edison,,0,0
8255,Spectrum,,0,0
8257,One Medical,,0,0
8258,Mondelēz International,,0,0
8269,Holiday Stationstores,,0,0
8274,Energy Jobline,,0,0
8275,Energy Jobline,,0,0
8276,Energy Jobline,,0,0
8279,Mondelēz International,,0,0
8285,Holiday Stationstores,,0,0
8289,Energy Jobline,,0,0
8291,Energy Jobline,,0,0
8295,Energy Jobline,r,1,0
8296,Energy Jobline,,0,0
8297,"MacAllister Machinery Co., Inc.",,0,0
8299,Mondelēz International,,0,0
8304,Intermountain Health,,0,0
8314,Energy Jobline,,0,0
8325,Energy Jobline,,0,0
8328,Energy Jobline,,0,0
8334,PointClickCare,,0,0
8344,Checkpoint Systems,,0,0
8346,Corewell Health,,0,0
8357,Jobot,,0,0
8363,United States Army Mid-Atlantic Recruiting Battalion,,0,0
8419,Michael Page,,0,0
8437,DNV,,0,0
8442,Murphy USA,,0,0
8448,"Varsity Tutors, a Nerdy Company",,0,0
8452,Glanbia Nutritionals,,0,0
8453,Success Academy,,0,0
8492,Oliver James,,0,0
8503,Halliburton,,0,0
8505,"Varsity Tutors, a Nerdy Company",,0,0
8510,MRG Exams,,0,0
8511,Glanbia Nutritionals,,0,0
8519,JobsInLogistics.com,,0,0
8520,HCA Florida Highlands Hospital,,0,0
8533,DICK'S Sporting Goods,,0,0
8537,Petco,,0,0
8538,Petco,,0,0
8552,DICK'S Sporting Goods,,0,0
8554,Qualtrics,,0,0
8557,DICK'S Sporting Goods,,0,0
8560,DICK'S Sporting Goods,,0,0
8568,DICK'S Sporting Goods,,0,0
8575,Easterseals Southern California,,0,0
8576,CBS Sports,,0,0
8585,DICK'S Sporting Goods,,0,0
8586,DICK'S Sporting Goods,,0,0
8589,"Chico's FAS, Inc.",,0,0
8593,DICK'S Sporting Goods,,0,0
8596,DICK'S Sporting Goods,,0,0
8628,DICK'S Sporting Goods,,0,0
8629,DICK'S Sporting Goods,,0,0
8630,DICK'S Sporting Goods,,0,0
8631,DICK'S Sporting Goods,,0,0
8632,DICK'S Sporting Goods,,0,0
8635,ASRC Federal,,0,0
8646,White Cap,,0,0
8649,DICK'S Sporting Goods,,0,0
8653,ASRC Federal,,0,0
8660,Life Care Centers of America,,0,0
8667,DICK'S Sporting Goods,,0,0
8668,DICK'S Sporting Goods,,0,0
8673,Alliance for Clinical Trials in Oncology,,0,0
8677,Compass Health Center,,0,0
8679,GM Financial,,0,0
8688,Navy Region Southwest Fleet and Family Readiness (FFR),,0,0
8690,Navy Region Southwest Fleet and Family Readiness (FFR),,0,0
8691,Navy Region Hawaii Fleet and Family Readiness (FFR),,0,0
8702,Compass Health Center,,0,0
8705,GM Financial,,0,0
8713,Performance Foodservice,,0,0
8715,Performance Foodservice,,0,0
8716,Performance Foodservice,,0,0
8717,Performance Foodservice,,0,0
8722,GM Financial,,0,0
8723,GM Financial,,0,0
8733,Kate Somerville Skincare,,0,0
8736,Life Care Centers of America,,0,0
8738,GSFSGroup,,0,0
8741,BioLife Plasma Services,,0,0
8742,Performance Foodservice,,0,0
8743,Performance Foodservice,,0,0
8756,Cox Automotive Inc.,,0,0
8761,UPMC,,0,0
8764,Core Group Resources,,0,0
8766,Discover Financial Services,,0,0
8768,Life Care Centers of America,,0,0
8770,Life Care Centers of America,,0,0
8771,Navy Region Southwest Fleet and Family Readiness (FFR),,0,0
8774,Akima,,0,0
8777,BioLife Plasma Services,,0,0
8780,Sprouts Farmers Market,,0,0
8788,"TalentBurst, an Inc 5000 company",,0,0
8792,California Department of Social Services,,0,0
8793,"Revere, a Daniel J Edelman Holdings Company",,0,0
8797,Piper Companies,,0,0
8801,University of Colorado Boulder,,0,0
8802,Accor - North & Central America,,0,0
8805,Navy Region Southwest Fleet and Family Readiness (FFR),,0,0
8811,Life Care Centers of America,,0,0
8815,BioLife Plasma Services,,0,0
8816,BioLife Plasma Services,,0,0
8817,BioLife Plasma Services,,0,0
8818,Performance Foodservice,,0,0
8836,Piper Companies,,0,0
8839,Navy Region Southwest Fleet and Family Readiness (FFR),,0,0
8841,Lutheran Community Services Northwest,,0,0
8846,Life Care Centers of America,,0,0
8857,Cox Automotive Inc.,,0,0
8869,Spotlight 29 Casino,,0,0
8877,Navy Region Southwest Fleet and Family Readiness (FFR),,0,0
8878,Digital Turbine,,0,0
8882,Performance Foodservice,,0,0
8883,Core-Mark International,,0,0
8885,Sprouts Farmers Market,,0,0
8899,"TalentBurst, an Inc 5000 company",,0,0
8908,"Vistar, A PFG Company",,0,0
8909,BioLife Plasma Services,,0,0
8910,BioLife Plasma Services,,0,0
8911,BioLife Plasma Services,,0,0
8913,Arc'teryx Equipment,,0,0
8915,The People Concern,,0,0
8916,Spotlight 29 Casino,,0,0
8917,Titan Machinery,,0,0
8925,Hanon Systems,,0,0
8931,American Express,express,1,0
8933,Alo Yoga,,0,0
8936,"TalentBurst, an Inc 5000 company",,0,0
8937,Northern Trust,,0,0
8941,Ciox Health,,0,0
8942,Ciox Health,,0,0
8946,Lineage,,0,0
8950,St. Peter's Health Partners,,0,0
8961,Cox Automotive Inc.,express,1,0
8964,Alo Yoga,,0,0
8966,Northern Trust,,0,0
8967,Northern Trust,,0,0
8976,Eurofins PSS Insourcing Solutions,,0,0
8980,General Atomics,,0,0
8988,St. Peter's Health Partners,,0,0
8992,myGwork - LGBTQ+ Business Community,,0,0
8997,Trinity Health,,0,0
9002,Burns & Levinson LLP,,0,0
9005,Trinity Health,,0,0
9007,Trinity Health,,0,0
9008,Trinity Health,,0,0
9009,Luna Physical Therapy,,0,0
9016,Eurofins PSS Insourcing Solutions,,0,0
9017,Eurofins PSS Insourcing Solutions,,0,0
9026,The Academies of Math and Science,,0,0
9029,Trinity Health,,0,2
9040,myGwork - LGBTQ+ Business Community,,0,0
9049,Trinity Health,,0,0
9050,Henkel,,0,0
9053,Eurofins PSS Insourcing Solutions,,0,0
9054,Eurofins PSS Insourcing Solutions,,0,0
9057,myGwork - LGBTQ+ Business Community,,0,0
9061,Trinity Health,,0,0
9062,Trinity Health,,0,0
9063,Trinity Health,,0,0
9065,Trinity Health,,0,0
9066,Trinity Health,,0,0
9072,BDO USA,,0,0
9073,BDO USA,,0,0
9077,The Job Network,,0,0
9083,The Academies of Math and Science,,0,0
9094,Hospital for Special Surgery,,0,0
9097,The Job Network,,0,0
9098,The Job Network,,0,0
9099,The Job Network,,0,0
9101,The Job Network,,0,0
9103,The Job Network,,0,0
9108,The Job Network,,0,0
9110,myGwork - LGBTQ+ Business Community,,0,0
9111,myGwork - LGBTQ+ Business Community,,0,0
9114,Messer Construction Co.,,0,0
9115,Luna Physical Therapy,,0,0
9116,Trinity Health,,0,0
9118,BDO USA,,0,0
9123,The Job Network,,0,0
9124,The Job Network,,0,0
9126,The Job Network,,0,0
9127,The Job Network,,0,0
9128,The Job Network,,0,0
9132,myGwork - LGBTQ+ Business Community,,0,0
9142,Trinity Health,,0,0
9143,Trinity Health,,0,0
9144,Trane Technologies,,0,0
9152,The Job Network,,0,0
9155,The Job Network,,0,0
9158,The Job Network,,0,0
9159,The Job Network,,0,0
9165,BDO USA,,0,0
9168,The Job Network,,0,0
9169,The Job Network,,0,0
9171,The Job Network,,0,0
9172,The Job Network,,0,0
9181,BDO USA,,0,0
9184,The Job Network,,0,0
9185,The Job Network,,0,0
9187,The Job Network,,0,0
9193,BDO USA,,0,0
9194,The Job Network,,0,0
9196,The Job Network,,0,0
9197,The Job Network,,0,0
9199,The Job Network,,0,0
9200,The Job Network,,0,0
9203,The Job Network,,0,0
9204,The Job Network,,0,0
9205,The Job Network,,0,0
9206,The Job Network,,0,0
9207,The Job Network,,0,0
9217,BDO USA,,0,0
9218,The Job Network,,0,0
9222,The Job Network,,0,0
9225,The Job Network,,0,0
9237,Eastridge Workforce Solutions,,0,0
9245,Eastridge Workforce Solutions,,0,0
9246,Live Nation Entertainment,,0,0
9250,University of Miami,cybersecurity,1,0
9252,Ribbon Communications,,0,0
9254,Coca-Cola Consolidated,,0,0
9269,Live Nation Entertainment,,0,0
9273,Agilex Fragrances,,0,0
9274,myGwork - LGBTQ+ Business Community,,0,0
9277,The Judge Group,,0,0
9278,The Judge Group,,0,0
9280,Live Nation Entertainment,,0,0
9285,Bank of America,,0,0
9293,Live Nation Entertainment,,0,0
9301,Ribbon Communications,,0,0
9307,myGwork - LGBTQ+ Business Community,,0,0
9309,dsm-firmenich,,0,0
9310,myGwork - LGBTQ+ Business Community,,0,0
9311,Skechers,,0,0
9315,HoYoverse,,0,0
9325,myGwork - LGBTQ+ Business Community,,0,0
9328,myGwork - LGBTQ+ Business Community,cybersecurity,1,0
9331,Baxter International Inc.,,0,0
9332,Baxter International Inc.,,0,0
9345,myGwork - LGBTQ+ Business Community,,0,0
9346,myGwork - LGBTQ+ Business Community,,0,0
9348,Skechers,,0,0
9349,myGwork - LGBTQ+ Business Community,,0,0
9353,myGwork - LGBTQ+ Business Community,,0,0
9354,Baxter International Inc.,,0,0
9359,Peace Corps,,0,0
9366,Skechers,,0,0
9369,myGwork - LGBTQ+ Business Community,,0,0
9371,myGwork - LGBTQ+ Business Community,,0,0
9373,Baxter International Inc.,,0,0
9396,myGwork - LGBTQ+ Business Community,,0,0
9398,Baxter International Inc.,,0,0
9402,DC Department of Human Resources,,0,0
9408,myGwork - LGBTQ+ Business Community,,0,0
9409,myGwork - LGBTQ+ Business Community,,0,0
9420,NC Department of Adult Correction,,0,0
9434,TravelNurseSource,,0,0
9435,Hamstra Heating & Cooling,,0,0
9440,Beacon Light Behavioral Health System,,0,0
9534,Cantex,,0,0
9543,Pella Corporation,,0,0
9561,The Jonus Group,,0,0
9562,The Jonus Group,,0,0
9568,U.S. Department of Labor,,0,0
9579,Atrium,,0,0
9603,dss+,,0,0
9605,The Jonus Group,,0,0
9613,U.S. Department of Labor,,0,0
9619,The Jonus Group,,0,0
9625,Allied Universal,,0,0
9641,The Jonus Group,,0,0
9677,"Chico's FAS, Inc.",,0,0
9680,"Santander Bank, N.A.",,0,0
9681,Porsche Cars North America,,0,0
9693,Santander Consumer USA,,0,0
9694,"Santander Bank, N.A.",,0,0
9713,Allied Universal,,0,0
9727,Santander Consumer USA,,0,0
9756,"Santander Bank, N.A.",,0,0
9795,EY,cybersecurity,1,0
9818,Burger King,,0,0
9825,Dominion Energy,,0,0
9830,Santander Consumer USA,,0,0
9833,"Santander Bank, N.A.",,0,0
9852,Santander Consumer USA,,0,0
9854,"Santander Bank, N.A.",,0,0
9855,Porsche Cars North America,,0,0
9868,Cedar Fair Entertainment Company,,0,0
9882,B. Braun Medical Inc. (US),,0,0
9883,B. Braun Medical Inc. (US),,0,0
9884,Discover Financial Services,,0,0
9887,B. Braun Medical Inc. (US),,0,0
9888,Discover Financial Services,,0,0
9889,Discover Financial Services,,0,0
9895,Discover Financial Services,,0,0
9896,Discover Financial Services,,0,0
9897,Accor - North & Central America,,0,0
9898,"Fairmont Orchid, Hawaii",,0,0
9902,Greater Cincinnati Behavioral Health Services,,0,0
9903,B. Braun Medical Inc. (US),,0,0
9905,Discover Financial Services,,0,0
9906,Discover Financial Services,,0,0
9909,Heritage Companies,,0,0
9910,Performance Foodservice,,0,0
9914,Discover Financial Services,,0,0
9915,Discover Financial Services,,0,0
9916,Accor - North & Central America,,0,0
9920,Cox Automotive Inc.,,0,0
9923,Discover Financial Services,,0,0
9924,Discover Financial Services,devops,1,0
9925,Accor - North & Central America,,0,0
9928,Discover Financial Services,,0,0
9930,Accor - North & Central America,,0,0
9932,Cox Automotive Inc.,,0,0
9934,Performance Foodservice,,0,0
9938,Burns & Levinson LLP,,0,0
9939,CareTeam Solutions,,0,0
9941,CareTeam Solutions,,0,0
9944,Collins Aerospace,,0,0
9946,Collins Aerospace,,0,0
9949,Pratt & Whitney,,0,0
9950,American Tire Distributors,,0,0
9952,Collins Aerospace,,0,0
9953,CareTeam Solutions,,0,0
9959,CareTeam Solutions,,0,0
9964,Collins Aerospace,,0,0
9965,Collins Aerospace,,0,0
9966,Anne Arundel County Public Schools,,0,0
9967,Collins Aerospace,,0,0
9969,Collins Aerospace,,0,0
9976,The Job Network,,0,0
9977,The Job Network,,0,0
9979,The Job Network,,0,0
9981,The Job Network,,0,0
9983,The Job Network,,0,0
9987,The Job Network,,0,0
9989,The Job Network,,0,0
9992,The Job Network,,0,0
9994,The Job Network,,0,0
9999,The Job Network,,0,0
10000,The Job Network,,0,0
10002,Trane Technologies,,0,0
10007,The Job Network,,0,0
10010,The Job Network,,0,0
10011,The Job Network,,0,0
10012,The Job Network,,0,0
10031,The Job Network,,0,0
10033,The Job Network,,0,0
10034,The Job Network,,0,0
10042,The Job Network,,0,0
10043,The Job Network,,0,0
10044,The Job Network,,0,0
10046,The Job Network,,0,0
10047,The Job Network,,0,0
10051,The Job Network,,0,0
10052,The Job Network,,0,0
10061,The Job Network,,0,0
10062,The Job Network,,0,0
10064,The Job Network,,0,0
10068,myGwork - LGBTQ+ Business Community,,0,0
10069,Federal Reserve Bank of St. Louis,,0,0
10073,Sparrow Health System,,0,0
10074,myGwork - LGBTQ+ Business Community,,0,0
10079,City and County of Denver,,0,0
10085,Remington Hospitality,,0,0
10096,myGwork - LGBTQ+ Business Community,,0,0
10099,myGwork - LGBTQ+ Business Community,,0,0
10109,The Judge Group,,0,0
10114,Elevance Health,,0,0
10118,myGwork - LGBTQ+ Business Community,,0,0
10133,myGwork - LGBTQ+ Business Community,,0,0
10151,myGwork - LGBTQ+ Business Community,,0,0
10152,myGwork - LGBTQ+ Business Community,,0,0
10153,myGwork - LGBTQ+ Business Community,,0,0
10177,myGwork - LGBTQ+ Business Community,,0,0
10231,DC Department of Human Resources,,0,0
10254,Fort Mill School District,,0,0
10324,NC Department of Adult Correction,,0,0
10338,NC Department of Adult Correction,,0,0
10349,NC Department of Adult Correction,,0,0
10378,Cherokee County School District - GA,,0,0
10402,Cherokee County School District - GA,,0,0
10661,Lansing Building Products,,0,0
10795,Paths Management Services,,0,0
10805,Paths Management Services,,0,0
10825,Paths Management Services,,0,0
10827,United Vein & Vascular Centers,,0,0
10837,ZOLL Medical Corporation,,0,0
10838,ZOLL Medical Corporation,,0,0
10847,Hargrove Engineers & Constructors,,0,0
10854,United Vein & Vascular Centers,,0,0
10861,Solis Mammography,,0,0
10870,PVH Corp.,,0,0
10882,United Vein & Vascular Centers,,0,0
10905,LPL Financial,,0,0
10945,Impact Advisors,,0,0
10954,Five Below,,0,0
10962,Trinity Health FirstChoice,,0,0
10992,PVH Corp.,,0,0
11023,ZOLL Medical Corporation,,0,0
11027,Calvin Klein,,0,0
11100,AbbVie,,0,0
11102,AbbVie,,0,0
11103,AbbVie,,0,0
11113,Dollar Tree Stores,,0,0
11116,LPL Financial,,0,0
11117,Community FoodBank of New Jersey,,0,0
11131,AbbVie,,0,0
11135,AbbVie,,0,0
11139,AbbVie,,0,0
11144,Floor & Decor,,0,0
11150,AbbVie,,0,0
11151,AbbVie,,0,0
11152,AbbVie,,0,0
11154,AbbVie,,0,0
11168,AbbVie,,0,0
11169,AbbVie,,0,0
11170,AbbVie,,0,0
11188,AbbVie,,0,0
11189,AbbVie,,0,0
11200,AbbVie,,0,0
11201,AbbVie,,0,0
11202,AbbVie,,0,0
11203,AbbVie,,0,0
11205,AbbVie,,0,0
11206,AbbVie,,0,0
11221,AbbVie,,0,0
11222,AbbVie,,0,0
11269,Buffalo Rock Company,,0,0
11272,VF Corporation,,0,0
11273,The North Face,,0,0
11282,Charger Logistics Inc.,,0,0
11304,Covenant Living Communities and Services,,0,0
11309,Arizona Department of Environmental Quality ADEQ,,0,0
11312,Kipling,,0,0
11316,HealthFitness,,0,0
11317,Snowflake,,0,0
11318,Snowflake,,0,0
11323,Cincinnati Children's,,0,0
11350,Cincinnati Children's,,0,0
11351,Cincinnati Children's,,0,0
11352,Amherst H. Wilder Foundation,,0,0
11354,Boston Medical Center (BMC),,0,0
11357,Buffalo Rock Company,,0,0
11368,Cincinnati Children's,,0,0
11378,Sysco,,0,0
11389,Covenant Living Communities and Services,,0,0
11397,Boston Medical Center (BMC),,0,0
11412,Anduril Industries,,0,0
11414,Aurubis Richmond,,0,0
11415,Cincinnati Children's,,0,0
11416,Cincinnati Children's,,0,0
11417,Boston Medical Center (BMC),,0,0
11430,Covenant Living Communities and Services,,0,0
11436,Boston Medical Center (BMC),,0,0
11438,Marsh McLennan Agency,,0,0
11441,Whole Foods Market,,0,2
11442,Whole Foods Market,,0,2
11445,Oak Street Health,,0,0
11446,Whole Foods Market,,0,2
11447,NextEra Energy Resources,,0,0
11448,Whole Foods Market,,0,2
11449,Oak Street Health,,0,0
11451,Protech Automotive Solutions ,,0,0
11485,Whole Foods Market,,0,2
11486,Whole Foods Market,,0,2
11488,Dental Care Alliance,,0,0
11489,Whole Foods Market,,0,2
11490,Whole Foods Market,,0,2
11491,Whole Foods Market,,0,2
11492,Dental Care Alliance,,0,0
11494,Dental Care Alliance,,0,0
11497,Whole Foods Market,,0,2
11498,NextEra Energy Resources,,0,0
11499,Whole Foods Market,,0,2
11500,Whole Foods Market,,0,0
11501,Whole Foods Market,,0,2
11502,Whole Foods Market,,0,2
11503,Whole Foods Market,,0,2
11508,Caliber Collision,,0,0
11512,Oak Street Health,,0,0
11516,Marsh McLennan Agency,,0,0
11522,Whole Foods Market,,0,2
11523,Whole Foods Market,,0,2
11524,Whole Foods Market,,0,2
11526,Dental Care Alliance,,0,0
11530,Whole Foods Market,,0,2
11531,Whole Foods Market,,0,2
11532,Whole Foods Market,,0,2
11535,Oak Street Health,,0,0
11545,UNC Health,,0,0
11552,Crown Equipment Corporation,,0,0
11557,HTC Global Services,,0,0
11562,Boston Medical Center (BMC),,0,0
11563,Boston Medical Center (BMC),,0,0
11565,Boston Medical Center (BMC),,0,0
11570,Whole Foods Market,,0,2
11571,Whole Foods Market,,0,2
11572,Whole Foods Market,,0,2
11573,Whole Foods Market,,0,2
11574,Whole Foods Market,,0,2
11575,Whole Foods Market,,0,2
11576,Whole Foods Market,,0,2
11578,Whole Foods Market,,0,2
11583,Whole Foods Market,,0,2
11584,Whole Foods Market,,0,2
11585,Whole Foods Market,,0,2
11586,NextEra Energy Resources,,0,0
11600,University of Illinois Urbana-Champaign,,0,0
11615,Crown Equipment Corporation,,0,0
11621,Freddie Mac,,0,0
11622,Freddie Mac,,0,0
11628,Yale University,,0,0
11630,Yale University,,0,0
11631,Nebraska Department of Health and Human Services,,0,0
11642,Cooper University Health Care,,0,0
11649,CGI,,0,0
11652,Whole Foods Market,,0,2
11653,Whole Foods Market,,0,2
11654,Whole Foods Market,,0,2
11655,Dental Care Alliance,,0,0
11659,Whole Foods Market,,0,2
11660,Whole Foods Market,,0,2
11664,NextEra Energy Resources,,0,0
11671,University of Illinois Urbana-Champaign,,0,0
11690,Cummins Inc.,,0,0
11695,Mission Veterinary Partners,,0,0
11700,Sound Physicians,,0,0
11702,Vivian Health,,0,0
11703,Vivian Health,,0,0
11704,Cooper University Health Care,,0,0
11705,Cooper University Health Care,,0,0
11708,Whole Foods Market,,0,2
11709,Whole Foods Market,,0,2
11710,Whole Foods Market,,0,2
11712,Whole Foods Market,,0,2
11717,Whole Foods Market,,0,2
11718,Oak Street Health,,0,0
11719,Whole Foods Market,,0,2
11720,Whole Foods Market,,0,2
11721,Whole Foods Market,,0,2
11723,Caliber Collision,,0,0
11724,Protech Automotive Solutions ,,0,0
11725,Oak Street Health,,0,0
11727,Oak Street Health,,0,0
11743,AssuredPartners,,0,0
11744,AssuredPartners,,0,0
11757,Cummins Inc.,,0,0
11759,AAMCO Transmissions and Total Car Care,,0,0
11760,Cummins Inc.,,0,0
11773,Vivian Health,,0,0
11774,Cooper University Health Care,,0,0
11782,Whole Foods Market,,0,2
11783,Whole Foods Market,,0,2
11784,Whole Foods Market,,0,2
11786,Dental Care Alliance,,0,0
11789,Whole Foods Market,,0,0
11791,Whole Foods Market,,0,2
11792,Whole Foods Market,,0,2
11795,Oak Street Health,,0,0
11805,UNC Health,,0,0
11806,UNC Health,,0,0
11807,UNC Health,,0,0
11808,UNC Health,,0,0
11809,Uncommon Schools,,0,0
11810,AssuredPartners,,0,0
11821,Prudential Financial,,0,0
11825,Mission Veterinary Partners,,0,0
11829,Yale University,,0,0
11831,Mission Veterinary Partners,,0,0
11834,Nebraska Department of Health and Human Services,,0,0
11840,Vivian Health,,0,0
11841,Vivian Health,,0,0
11842,Cooper University Health Care,,0,0
11854,Pure Fishing,,0,0
11856,Raising Cane's Chicken Fingers,,0,0
11858,Northwestern University,,0,0
11859,Raising Cane's Chicken Fingers,,0,0
11861,Raising Cane's Chicken Fingers,,0,0
11862,Raising Cane's Chicken Fingers,,0,0
11863,Raising Cane's Chicken Fingers,,0,0
11864,Raising Cane's Chicken Fingers,,0,0
11865,Raising Cane's Chicken Fingers,,0,0
11866,Raising Cane's Chicken Fingers,,0,0
11867,CyberCoders,,0,0
11871,CyberCoders,,0,0
11872,CyberCoders,,0,0
11873,CyberCoders,,0,0
11874,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,,0,0
11880,Cushman & Wakefield,,0,0
11882,CyberCoders,,0,0
11889,SEGULA Technologies,,0,0
11891,TEKsystems,,0,0
11892,TEKsystems,,0,0
11895,TEKsystems,,0,0
11896,TEKsystems,,0,0
11899,TEKsystems,,0,0
11905,CyberCoders,,0,0
11906,CyberCoders,,0,0
11907,CyberCoders,,0,0
11908,CyberCoders,,0,0
11916,Cushman & Wakefield,,0,0
11919,Victoria’s Secret & Co.,,0,0
11920,Victoria’s Secret & Co.,,0,0
11921,Victoria’s Secret & Co.,,0,0
11922,Victoria’s Secret & Co.,,0,0
11923,Raising Cane's Chicken Fingers,,0,0
11925,Cardinal Health,,0,0
11930,TEKsystems,,0,0
11934,TEKsystems,,0,0
11940,Bristol Myers Squibb,,0,0
11941,Bristol Myers Squibb,,0,0
11942,CyberCoders,,0,0
11945,Cushman & Wakefield,,0,0
11947,"Manulife Investment Management, Timberland and Agriculture",,0,0
11948,CyberCoders,,0,0
11951,Cushman & Wakefield,,0,0
11953,TEKsystems,,0,0
11962,Cardinal Health,,0,0
11963,ChristianaCare,,0,0
11964,Bristol Myers Squibb,,0,0
11966,WVU Medicine,,0,0
11968,CompHealth,,0,0
11973,AIG,,0,0
11976,Zips Car Wash LLC,,0,0
11980,Zurn Elkay Water Solutions,,0,0
11982,RPA,,0,0
11984,CyberCoders,,0,0
11989,St. Jude Children's Research Hospital,,0,0
11992,Victoria’s Secret & Co.,,0,0
11994,Raising Cane's Chicken Fingers,,0,0
11998,TEKsystems,,0,0
12000,"IMA Financial Group, Inc.",,0,0
12002,Bristol Myers Squibb,,0,0
12008,WVU Medicine,,0,0
12009,Bath & Body Works,,0,0
12010,Bath & Body Works,,0,0
12011,Bath & Body Works,,0,0
12012,Bath & Body Works,,0,0
12013,Seneca Family of Agencies,,0,0
12015,Buck Institute for Research on Aging,,0,0
12022,SouthEast Alaska Regional Health Consortium (SEARHC),,0,0
12023,Driscoll Children's Hospital,,0,0
12030,Trinity Health At Home,,0,0
12031,Hard Rock Hotel & Casino Bristol,,0,0
12033,Cushman & Wakefield,,0,0
12036,Cushman & Wakefield,,0,0
12039,NCR Atleos,,0,0
12041,Victoria’s Secret & Co.,,0,0
12042,Raising Cane's Chicken Fingers,,0,0
12053,TEKsystems,,0,0
12058,TEKsystems,,0,0
12069,Bath & Body Works,,0,0
12070,Bath & Body Works,,0,0
12071,CF Industries,,0,0
12073,Bank of Hawaii,,0,0
12074,"Swire Coca-Cola, USA",,0,0
12075,Zips Car Wash LLC,,0,0
12083,CyberCoders,,0,0
12084,CyberCoders,,0,0
12089,CyberCoders,,0,0
12090,Victoria’s Secret & Co.,,0,0
12091,Victoria’s Secret & Co.,,0,0
12092,Raising Cane's Chicken Fingers,,0,0
12093,Raising Cane's Chicken Fingers,,0,0
12094,Raising Cane's Chicken Fingers,,0,0
12097,TEKsystems,,0,0
12100,Adobe,,0,0
12102,Bristol Myers Squibb,,0,0
12103,Guardant Health,,0,0
12106,Black & Veatch,,0,0
12108,Zips Car Wash LLC,,0,0
12112,Driscoll Children's Hospital,,0,0
12113,Hard Rock Hotel & Casino Bristol,,0,0
12117,Thrive Pet Healthcare,,0,0
12118,Thrive Pet Healthcare,,0,0
12127,Raising Cane's Chicken Fingers,,0,0
12129,Case Western Reserve University,,0,0
12130,Cardinal Health,,0,0
12131,TEKsystems,,0,0
12150,Adobe,,0,0
12151,Bristol Myers Squibb,,0,0
12152,Bristol Myers Squibb,,0,0
12160,Endeavor Health,,0,0
12168,Zurn Elkay Water Solutions,,0,0
12170,Cardinal Health,,0,0
12174,TEKsystems,,0,0
12187,Adobe,ai,1,0
12188,Bristol Myers Squibb,,0,0
12211,HCA Healthcare,,0,0
12212,Bristol Myers Squibb,,0,0
12218,Black & Veatch,,0,0
12219,ActionLink,,0,0
12222,AAA-The Auto Club Group,,0,0
12223,CACI International Inc,,0,0
12224,CACI International Inc,,0,0
12225,CACI International Inc,,0,0
12226,Trinity Health At Home,,0,0
12227,Hard Rock Hotel & Casino Bristol,,0,0
12228,Parkridge Health System,,0,0
12231,Parkridge East Hospital,,0,0
12233,St. David's HealthCare,,0,0
12234,Methodist Healthcare System,,0,0
12237,Bristol Myers Squibb,,0,0
